R_rxn00849_c_enzyme	1xPN96_22955
R_rxn00851_c_enzyme	1xaverage_protein_Cytoplasm
R_rxn00858_c_enzyme	1xPN96_16865
R_rxn00859_c_enzyme	1xPN96_07795
R_rxn00863_c_enzyme	1xPN96_07795
R_rxn00866_c_enzyme	4xPN96_14785
R_rxn00867_c_enzyme	1xPN96_17630
R_rxn00872_c_enzyme	1xPN96_21475
R_rxn00872_c_duplicate_2_enzyme	1xPN96_19040
R_rxn00874_c_enzyme	1xPN96_21465
R_rxn00874_c_duplicate_2_enzyme	1xPN96_19050
R_rxn00874_c_duplicate_3_enzyme	1xPN96_18050
R_rxn00874_c_duplicate_4_enzyme	1xPN96_02800
R_rxn00874_c_duplicate_5_enzyme	1xPN96_13245
R_rxn00874_c_duplicate_6_enzyme	1xPN96_18315
R_rxn00879_c_enzyme	1xPN96_23230
R_rxn00881_c_enzyme	1xPN96_10540
R_rxn00882_c_enzyme	1xPN96_10540
R_rxn00883_c_enzyme	1xPN96_10540
R_rxn00897_c_enzyme	1xPN96_06325
R_rxn00898_c_enzyme	1xPN96_13460
R_rxn00902_c_enzyme	4xPN96_11595
R_rxn00902_c_duplicate_2_enzyme	1xPN96_19610
R_rxn00903_c_enzyme	1xPN96_21010
R_rxn00904_c_enzyme	1xPN96_13295
R_rxn00905_c_enzyme	1xPN96_00180
R_rxn00907_c_enzyme	2xPN96_09125
R_rxn00908_c_enzyme	1xPN96_02420
R_rxn00910_c_enzyme	1xPN96_14775
R_rxn00912_c_enzyme	1xPN96_00180
R_rxn00912_c_duplicate_2_enzyme	1xPN96_01385
R_rxn00913_c_enzyme	1xPN96_20755
R_rxn00913_c_duplicate_2_enzyme	1xPN96_07525
R_rxn00913_c_duplicate_3_enzyme	1xPN96_09695
R_rxn00914_c_enzyme	1xPN96_20835
R_rxn00914_c_duplicate_2_enzyme	1xPN96_07825
R_rxn00915_c_enzyme	1xPN96_01355
R_rxn00915_c_duplicate_2_enzyme	4xPN96_10145
R_rxn00920_c_enzyme	1xPN96_11345
R_rxn00921_c_enzyme	1xPN96_14450
R_rxn00929_c_enzyme	1xPN96_00825
R_rxn00931_c_enzyme	1xPN96_00825
R_rxn00933_c_enzyme	1xPN96_19565
R_rxn00935_c_enzyme	1xPN96_19465
R_rxn00935_c_duplicate_2_enzyme	1xPN96_06470
R_rxn00938_c_enzyme	1xPN96_17265
R_rxn00947_c_enzyme	1xPN96_01795
R_rxn00947_c_duplicate_2_enzyme	1xPN96_11570
R_rxn00947_c_duplicate_3_enzyme	1xPN96_05190
R_rxn00947_c_duplicate_4_enzyme	1xPN96_18905
R_rxn00947_c_duplicate_5_enzyme	1xPN96_05185
R_rxn00947_c_duplicate_6_enzyme	1xPN96_09170
R_rxn00947_c_duplicate_7_enzyme	1xPN96_03895
R_rxn00950_c_enzyme	1xPN96_22110
R_rxn00950_c_duplicate_2_enzyme	1xPN96_07605
R_rxn00952_c_enzyme	1xPN96_10370
R_rxn00966_c_enzyme	1xPN96_14030
R_rxn00968_c_enzyme	1xPN96_17705
R_rxn00973_c_enzyme	1xaverage_protein_Cytoplasm	1xPN96_01430
R_rxn00974_c_enzyme	1xPN96_01430
R_rxn00980_c_enzyme	1xPN96_14605
R_rxn00985_c_enzyme	2xPN96_21510
R_rxn00985_c_duplicate_2_enzyme	2xPN96_03365
R_rxn00988_c_enzyme	1xPN96_22480
R_rxn00988_c_duplicate_2_enzyme	1xaverage_protein_Cytoplasm	1xPN96_01795
R_rxn00988_c_duplicate_3_enzyme	1xaverage_protein_Cytoplasm	1xPN96_11570
R_rxn00988_c_duplicate_4_enzyme	1xaverage_protein_Cytoplasm	1xPN96_05190
R_rxn00988_c_duplicate_5_enzyme	1xaverage_protein_Cytoplasm	1xPN96_18905
R_rxn00988_c_duplicate_6_enzyme	1xaverage_protein_Cytoplasm	1xPN96_05185
R_rxn00988_c_duplicate_7_enzyme	1xaverage_protein_Cytoplasm	1xPN96_09170
R_rxn00988_c_duplicate_8_enzyme	1xaverage_protein_Cytoplasm	1xPN96_03895
R_rxn00991_c_enzyme	1xPN96_21490
R_rxn00991_c_duplicate_2_enzyme	1xPN96_19020
R_rxn00999_c_enzyme	1xPN96_18510
R_rxn00999_c_duplicate_2_enzyme	1xPN96_06680
R_rxn01000_c_enzyme	1xPN96_13440
R_rxn01000_c_duplicate_2_enzyme	1xPN96_10780
R_rxn01011_c_enzyme	1xPN96_00450
R_rxn01013_c_enzyme	1xPN96_00450
R_rxn01018_c_enzyme	1xPN96_00570
R_rxn01018_c_duplicate_2_enzyme	1xPN96_00565
R_rxn01019_c_enzyme	1xPN96_00575
R_rxn01021_c_enzyme	1xPN96_11120
R_rxn01025_c_enzyme	1xPN96_17020
R_rxn01029_c_enzyme	1xPN96_05005
R_rxn01044_c_enzyme	1xPN96_14920
R_rxn01049_c_enzyme	1xPN96_08570
R_rxn01053_c_enzyme	1xPN96_21395
R_rxn01053_c_duplicate_2_enzyme	1xPN96_19520
R_rxn01068_c_enzyme	4xPN96_15380
R_rxn01069_c_enzyme	1xPN96_11045
R_rxn01073_c_enzyme	1xPN96_16795
R_rxn01100_c_enzyme	1xPN96_00900
R_rxn01101_c_enzyme	1xPN96_00930
R_rxn01101_c_duplicate_2_enzyme	1xPN96_00150
R_rxn01102_c_enzyme	1xPN96_21920
R_rxn01102_c_duplicate_2_enzyme	2xPN96_15645
R_rxn01102_c_duplicate_3_enzyme	1xPN96_01435
R_rxn01102_c_duplicate_4_enzyme	1xPN96_16645
R_rxn01106_c_enzyme	1xPN96_14435
R_rxn01114_c_enzyme	1xPN96_16030
R_rxn01114_c_duplicate_2_enzyme	1xPN96_16680
R_rxn01115_c_enzyme	1xPN96_05290
R_rxn01115_c_duplicate_2_enzyme	1xPN96_21665
R_rxn01116_c_enzyme	1xPN96_14875
R_rxn01116_c_duplicate_2_enzyme	1xPN96_12215
R_rxn01117_c_enzyme	1xaverage_protein_Cytoplasm
R_rxn01124_c_enzyme	1xPN96_17700
R_rxn01124_c_duplicate_2_enzyme	1xPN96_16540
R_rxn01127_c_enzyme	1xPN96_09400
R_rxn01128_c_enzyme	1xPN96_21535
R_rxn01129_c_enzyme	1xPN96_21535
R_rxn01135_c_enzyme	1xPN96_11125
R_rxn01137_c_enzyme	1xPN96_12785
R_rxn01137_c_duplicate_2_enzyme	1xPN96_17785
R_rxn01138_c_enzyme	1xPN96_01755
R_rxn01138_c_duplicate_2_enzyme	1xPN96_15250
R_rxn01143_c_enzyme	4xPN96_07735
R_rxn01145_c_enzyme	1xPN96_20755
R_rxn01145_c_duplicate_2_enzyme	1xPN96_07525
R_rxn01145_c_duplicate_3_enzyme	1xPN96_09695
R_rxn01146_c_enzyme	2xPN96_01745
R_rxn01157_c_enzyme	1xPN96_13440
R_rxn01157_c_duplicate_2_enzyme	1xPN96_10780
R_rxn01161_c_enzyme	1xPN96_06310
R_rxn01169_c_enzyme	1xPN96_22390
R_rxn01171_c_enzyme	1xPN96_16050
R_rxn01192_c_enzyme	1xPN96_21165
R_rxn01199_c_enzyme	1xPN96_22075
R_rxn01200_c_enzyme	1xPN96_00890
R_rxn01200_c_duplicate_2_enzyme	1xPN96_18160
R_rxn01204_c_enzyme	1xPN96_22200
R_rxn01204_c_duplicate_2_enzyme	1xPN96_22895
R_rxn01208_c_enzyme	2xPN96_11600
R_rxn01210_c_enzyme	1xPN96_02920
R_rxn01211_c_enzyme	1xPN96_20840
R_rxn01211_c_duplicate_2_enzyme	2xPN96_09125
R_rxn01213_c_enzyme	1xaverage_protein_Cytoplasm	1xPN96_10075	1xPN96_11685
R_rxn01215_c_enzyme	4xPN96_14310
R_rxn01216_c_enzyme	1xPN96_22645
R_rxn01217_c_enzyme	1xPN96_18115
R_rxn01218_c_enzyme	1xPN96_20755
R_rxn01218_c_duplicate_2_enzyme	1xPN96_07525
R_rxn01218_c_duplicate_3_enzyme	1xPN96_09695
R_rxn01219_c_enzyme	1xPN96_03620
R_rxn01225_c_enzyme	1xPN96_12785
R_rxn01225_c_duplicate_2_enzyme	1xPN96_17785
R_rxn01225_c_duplicate_3_enzyme	1xPN96_11505
R_rxn01225_c_duplicate_4_enzyme	1xPN96_18775
R_rxn01241_c_enzyme	1xPN96_01345
R_rxn01241_c_duplicate_2_enzyme	1xPN96_21795
R_rxn01255_c_enzyme	4xPN96_02835
R_rxn01257_c_enzyme	1xPN96_03925
R_rxn01257_c_duplicate_2_enzyme	1xPN96_14615
R_rxn01257_c_duplicate_3_enzyme	1xPN96_04245
R_rxn01258_c_enzyme	1xPN96_09105
R_rxn01258_c_duplicate_2_enzyme	1xPN96_08915
R_rxn01265_c_enzyme	1xPN96_17275
R_rxn01268_c_enzyme	1xPN96_10810
R_rxn01269_c_enzyme	1xPN96_10810
R_rxn01270_c_enzyme	1xPN96_23215
R_rxn01270_c_duplicate_2_enzyme	2xPN96_14620
R_rxn01274_c_enzyme	1xPN96_02375
R_rxn01275_c_enzyme	1xPN96_19300
R_rxn01275_c_duplicate_2_enzyme	1xPN96_13070
R_rxn01279_c_enzyme	1xPN96_06635
R_rxn01279_c_duplicate_2_enzyme	1xPN96_06640
R_rxn01279_c_duplicate_3_enzyme	1xPN96_06630
R_rxn01280_c_enzyme	1xPN96_15055
R_rxn01281_c_enzyme	1xPN96_15055
R_rxn01286_c_enzyme	1xPN96_08230
R_rxn01286_c_duplicate_2_enzyme	1xPN96_15085
R_rxn01286_c_duplicate_3_enzyme	1xPN96_19585
R_rxn01286_c_duplicate_4_enzyme	1xPN96_08640
R_rxn01286_c_duplicate_5_enzyme	1xPN96_05305
R_rxn01287_c_enzyme	1xPN96_10325
R_rxn01292_c_enzyme	1xPN96_16040
R_rxn01297_c_enzyme	1xPN96_17590
R_rxn01297_c_duplicate_2_enzyme	1xPN96_17595
R_rxn01300_c_enzyme	1xPN96_11050
R_rxn01301_c_enzyme	1xPN96_14770
R_rxn01301_c_duplicate_2_enzyme	1xPN96_11055
R_rxn01302_c_enzyme	1xPN96_14770
R_rxn01302_c_duplicate_2_enzyme	1xPN96_11055
R_rxn01304_c_enzyme	1xPN96_05065
R_rxn01313_c_enzyme	1xPN96_05130
R_rxn01314_c_enzyme	1xPN96_05130
R_rxn01315_c_enzyme	1xPN96_22475
R_rxn01329_c_enzyme	1xPN96_22645
R_rxn01331_c_enzyme	1xPN96_03030
R_rxn01331_c_duplicate_2_enzyme	4xPN96_00895
R_rxn01332_c_enzyme	1xaverage_protein_Cytoplasm	1xPN96_10815
R_rxn01332_c_duplicate_2_enzyme	1xaverage_protein_Cytoplasm	1xPN96_18150
R_rxn01332_c_duplicate_3_enzyme	1xaverage_protein_Cytoplasm	1xPN96_05535
R_rxn01333_c_enzyme	2xPN96_18165
R_rxn01334_c_enzyme	1xPN96_00905
R_rxn01343_c_enzyme	4xPN96_14310
R_rxn01345_c_enzyme	1xPN96_07785
R_rxn01352_c_enzyme	1xPN96_08930
R_rxn01353_c_enzyme	4xPN96_10485
R_rxn01358_c_enzyme	1xPN96_01755
R_rxn01358_c_duplicate_2_enzyme	1xPN96_15250
R_rxn01362_c_enzyme	1xPN96_02935
R_rxn01362_c_duplicate_2_enzyme	2xPN96_12465
R_rxn01366_c_enzyme	1xPN96_08605
R_rxn01368_c_enzyme	2xPN96_09125
R_rxn01368_c_duplicate_2_enzyme	2xPN96_07105
R_rxn01370_c_enzyme	1xPN96_21535
R_rxn01387_c_enzyme	1xPN96_08360
R_rxn01388_c_enzyme	1xPN96_01430
R_rxn01390_c_enzyme	1xPN96_10325
R_rxn01396_c_enzyme	1xPN96_21920
R_rxn01396_c_duplicate_2_enzyme	2xPN96_15645
R_rxn01396_c_duplicate_3_enzyme	1xPN96_11050
R_rxn01405_c_enzyme	1xPN96_14765
R_rxn01416_c_enzyme	1xPN96_14015
R_rxn01434_c_enzyme	4xPN96_14805
R_rxn01437_c_enzyme	1xPN96_06585
R_rxn01445_c_enzyme	1xPN96_20755
R_rxn01445_c_duplicate_2_enzyme	1xPN96_07525
R_rxn01445_c_duplicate_3_enzyme	1xPN96_09695
R_rxn01446_c_enzyme	1xPN96_01755
R_rxn01446_c_duplicate_2_enzyme	1xPN96_15250
R_rxn01451_c_enzyme	1xPN96_13240
R_rxn01451_c_duplicate_2_enzyme	1xPN96_02805
R_rxn01453_c_enzyme	1xPN96_18045
R_rxn01454_c_enzyme	1xPN96_19245
R_rxn01455_c_enzyme	1xPN96_03440
R_rxn01459_c_enzyme	1xPN96_08230
R_rxn01459_c_duplicate_2_enzyme	1xPN96_15085
R_rxn01459_c_duplicate_3_enzyme	1xPN96_19585
R_rxn01459_c_duplicate_4_enzyme	1xPN96_08640
R_rxn01459_c_duplicate_5_enzyme	1xPN96_05305
R_rxn01461_c_enzyme	2xPN96_18165
R_rxn01462_c_enzyme	1xPN96_17020
R_rxn01465_c_enzyme	2xPN96_23080
R_rxn01465_c_duplicate_2_enzyme	1xPN96_07205
R_rxn01466_c_enzyme	1xPN96_10075
R_rxn01476_c_enzyme	1xPN96_05285
R_rxn01477_c_enzyme	1xPN96_13075
R_rxn01479_c_enzyme	1xPN96_23060
R_rxn01480_c_enzyme	1xPN96_13240
R_rxn01480_c_duplicate_2_enzyme	1xPN96_02805
R_rxn01480_c_duplicate_3_enzyme	1xPN96_19075
R_rxn01480_c_duplicate_4_enzyme	1xPN96_21440
R_rxn01484_c_enzyme	1xPN96_09365
R_rxn01485_c_enzyme	1xPN96_01620
R_rxn01486_c_enzyme	1xPN96_11685
R_rxn01492_c_enzyme	1xPN96_22130
R_rxn01492_c_duplicate_2_enzyme	1xaverage_protein_Cytoplasm	1xPN96_20910
R_rxn01499_c_enzyme	4xPN96_14785
R_rxn01500_c_enzyme	1xPN96_20395
R_rxn01504_c_enzyme	1xPN96_19030
R_rxn01504_c_duplicate_2_enzyme	1xPN96_21485
R_rxn01505_c_enzyme	1xPN96_01750
R_rxn01507_c_enzyme	1xPN96_20755
R_rxn01507_c_duplicate_2_enzyme	1xPN96_07525
R_rxn01507_c_duplicate_3_enzyme	1xPN96_09695
R_rxn01509_c_enzyme	1xPN96_12560
R_rxn01510_c_enzyme	1xPN96_21535
R_rxn01512_c_enzyme	4xPN96_10485
R_rxn01513_c_enzyme	1xPN96_14950
R_rxn01513_c_duplicate_2_enzyme	1xPN96_03530
R_rxn01515_c_enzyme	1xPN96_21535
R_rxn01516_c_enzyme	1xPN96_21535
R_rxn01517_c_enzyme	6xPN96_02270
R_rxn01517_c_duplicate_2_enzyme	1xPN96_12560
R_rxn01518_c_enzyme	4xPN96_07735
R_rxn01519_c_enzyme	1xPN96_11420
R_rxn01520_c_enzyme	2xPN96_10915
R_rxn01521_c_enzyme	1xPN96_20755
R_rxn01521_c_duplicate_2_enzyme	1xPN96_07525
R_rxn01521_c_duplicate_3_enzyme	1xPN96_09695
R_rxn01522_c_enzyme	1xPN96_17590	1xPN96_17595
R_rxn01530_c_enzyme	1xPN96_04715
R_rxn01530_c_duplicate_2_enzyme	1xPN96_03185
R_rxn01530_c_duplicate_3_enzyme	1xPN96_22385
R_rxn01530_c_duplicate_4_enzyme	1xPN96_22510
R_rxn01530_c_duplicate_5_enzyme	1xPN96_04765
R_rxn01530_c_duplicate_6_enzyme	1xPN96_21525
R_rxn01530_c_duplicate_7_enzyme	1xPN96_22145
R_rxn01537_c_enzyme	1xPN96_16380
R_rxn01538_c_enzyme	1xPN96_08570
R_rxn01544_c_enzyme	1xPN96_01355
R_rxn01544_c_duplicate_2_enzyme	4xPN96_10145
R_rxn01547_c_enzyme	1xPN96_07765
R_rxn01548_c_enzyme	1xPN96_01755
R_rxn01548_c_duplicate_2_enzyme	1xPN96_15250
R_rxn01575_c_enzyme	1xPN96_21010
R_rxn01599_c_enzyme	1xPN96_06250
R_rxn01600_c_enzyme	1xPN96_00990
R_rxn01602_c_enzyme	1xPN96_11655
R_rxn01603_c_enzyme	1xPN96_02920
R_rxn01604_c_enzyme	1xPN96_05440
R_rxn01607_c_enzyme	1xPN96_07145
R_rxn01620_c_enzyme	4xPN96_21530
R_rxn01621_c_enzyme	1xPN96_10335
R_rxn01635_c_enzyme	1xPN96_10115
R_rxn01635_c_duplicate_2_enzyme	1xPN96_19805
R_rxn01639_c_enzyme	1xPN96_00180
R_rxn01639_c_duplicate_2_enzyme	1xPN96_07210
R_rxn01641_c_enzyme	1xPN96_13540
R_rxn01642_c_enzyme	1xPN96_06580
R_rxn01642_c_duplicate_2_enzyme	1xPN96_06615
R_rxn01642_c_duplicate_3_enzyme	1xPN96_07205
R_rxn01643_c_enzyme	2xPN96_02900
R_rxn01643_c_duplicate_2_enzyme	2xPN96_03170
R_rxn01646_c_enzyme	1xPN96_01755
R_rxn01646_c_duplicate_2_enzyme	1xPN96_15250
R_rxn01647_c_enzyme	1xPN96_01755
R_rxn01647_c_duplicate_2_enzyme	1xPN96_15250
R_rxn01649_c_enzyme	1xPN96_01755
R_rxn01649_c_duplicate_2_enzyme	1xPN96_15250
R_rxn01652_c_enzyme	1xPN96_02420
R_rxn01653_c_enzyme	1xPN96_00940
R_rxn01670_c_enzyme	1xPN96_20755
R_rxn01670_c_duplicate_2_enzyme	1xPN96_07525
R_rxn01670_c_duplicate_3_enzyme	1xPN96_09695
R_rxn01671_c_enzyme	1xPN96_10880
R_rxn01673_c_enzyme	4xPN96_10485
R_rxn01674_c_enzyme	1xPN96_21535
R_rxn01675_c_enzyme	1xPN96_12210
R_rxn01678_c_enzyme	4xPN96_10485
R_rxn01679_c_enzyme	1xPN96_21535
R_rxn01682_c_enzyme	1xPN96_12840
R_rxn01682_c_duplicate_2_enzyme	1xPN96_03910	1xPN96_03905
R_rxn01701_c_enzyme	1xPN96_03360
R_rxn01701_c_duplicate_2_enzyme	1xPN96_22000
R_rxn01705_c_enzyme	1xPN96_21535
R_rxn01706_c_enzyme	1xPN96_21535
R_rxn01739_c_enzyme	1xPN96_14855
R_rxn01740_c_enzyme	2xPN96_13590
R_rxn01740_c_duplicate_2_enzyme	1xPN96_18520
R_rxn01750_c_enzyme	1xPN96_17635
R_rxn01754_c_enzyme	1xPN96_01955
R_rxn01761_c_enzyme	1xPN96_10330
R_rxn01763_c_enzyme	1xPN96_16030
R_rxn01790_c_enzyme	1xPN96_02060
R_rxn01790_c_duplicate_2_enzyme	1xPN96_05095
R_rxn01791_c_enzyme	2xPN96_01380
R_rxn01799_c_enzyme	1xPN96_01755
R_rxn01799_c_duplicate_2_enzyme	1xPN96_15250
R_rxn01800_c_enzyme	2xPN96_09125
R_rxn01800_c_duplicate_2_enzyme	2xPN96_07105
R_rxn01807_c_enzyme	1xPN96_21920
R_rxn01807_c_duplicate_2_enzyme	2xPN96_15645
R_rxn01807_c_duplicate_3_enzyme	1xPN96_11050
R_rxn01816_c_enzyme	1xPN96_14765
R_rxn01825_c_enzyme	1xPN96_06675
R_rxn01827_c_enzyme	1xPN96_18510
R_rxn01827_c_duplicate_2_enzyme	1xPN96_06680
R_rxn01834_c_enzyme	1xPN96_03235
R_rxn01834_c_duplicate_2_enzyme	1xPN96_16610
R_rxn01834_c_duplicate_3_enzyme	1xPN96_21215
R_rxn01844_c_enzyme	1xPN96_11835
R_rxn01851_c_enzyme	1xPN96_08230
R_rxn01851_c_duplicate_2_enzyme	1xPN96_15085
R_rxn01851_c_duplicate_3_enzyme	1xPN96_19585
R_rxn01851_c_duplicate_4_enzyme	1xPN96_08640
R_rxn01851_c_duplicate_5_enzyme	1xPN96_05305
R_rxn01851_c_duplicate_6_enzyme	2xPN96_02900
R_rxn01851_c_duplicate_7_enzyme	2xPN96_03170
R_rxn01854_c_enzyme	1xPN96_06485
R_rxn01858_c_enzyme	1xPN96_12785
R_rxn01858_c_duplicate_2_enzyme	1xPN96_17785
R_rxn01859_c_enzyme	1xPN96_01755
R_rxn01859_c_duplicate_2_enzyme	1xPN96_15250
R_rxn01867_c_enzyme	1xPN96_19090
R_rxn01868_c_enzyme	1xPN96_19090
R_rxn01870_c_enzyme	1xPN96_00905
R_rxn01871_c_enzyme	1xPN96_01340
R_rxn01871_c_duplicate_2_enzyme	1xPN96_21130
R_rxn01872_c_enzyme	1xPN96_09275
R_rxn01893_c_enzyme	1xPN96_06260
R_rxn01893_c_duplicate_2_enzyme	1xPN96_22670
R_rxn01924_c_enzyme	1xPN96_21455
R_rxn01924_c_duplicate_2_enzyme	1xPN96_19060
R_rxn01925_c_enzyme	1xPN96_21080
R_rxn01948_c_enzyme	4xPN96_14785
R_rxn01961_c_enzyme	1xPN96_20755
R_rxn01961_c_duplicate_2_enzyme	1xPN96_07525
R_rxn01961_c_duplicate_3_enzyme	1xPN96_09695
R_rxn01964_c_enzyme	1xPN96_12840
R_rxn01964_c_duplicate_2_enzyme	1xPN96_03910	1xPN96_03905
R_rxn01973_c_enzyme	2xPN96_02505
R_rxn01974_c_enzyme	2xPN96_13885
R_rxn01975_c_enzyme	1xPN96_21670
R_rxn01975_c_duplicate_2_enzyme	1xPN96_05280
R_rxn01977_c_enzyme	1xPN96_14920
R_rxn01985_c_enzyme	1xPN96_01755
R_rxn01985_c_duplicate_2_enzyme	1xPN96_15250
R_rxn01986_c_enzyme	1xPN96_14355
R_rxn01986_c_duplicate_2_enzyme	1xPN96_01750
R_rxn01987_c_enzyme	2xPN96_19705
R_rxn01997_c_enzyme	1xPN96_12235
R_rxn02000_c_enzyme	1xPN96_12215
R_rxn02003_c_enzyme	1xPN96_12230
R_rxn02008_c_enzyme	1xaverage_protein_Cytoplasm
R_rxn02009_c_enzyme	1xPN96_00940
R_rxn02011_c_enzyme	1xaverage_protein_Cytoplasm
R_rxn02015_c_enzyme	1xPN96_14535
R_rxn02026_c_enzyme	1xPN96_11345
R_rxn02045_c_enzyme	2xPN96_01550
R_rxn02056_c_enzyme	1xaverage_protein_Cytoplasm
R_rxn02067_c_enzyme	1xPN96_05605
R_rxn02085_c_enzyme	1xPN96_17635
R_rxn02090_c_enzyme	2xPN96_10105
R_rxn02090_c_duplicate_2_enzyme	1xPN96_04090
R_rxn02107_c_enzyme	2xPN96_02900
R_rxn02107_c_duplicate_2_enzyme	2xPN96_03170
R_rxn02112_c_enzyme	1xPN96_17710
R_rxn02115_c_enzyme	1xPN96_14875
R_rxn02128_c_enzyme	1xPN96_00060
R_rxn02130_c_enzyme	1xPN96_06805
R_rxn02144_c_enzyme	1xPN96_11440
R_rxn02155_c_enzyme	1xPN96_23060
R_rxn02159_c_enzyme	1xPN96_07795
R_rxn02160_c_enzyme	1xPN96_07785
R_rxn02161_c_enzyme	1xPN96_10325
R_rxn02166_c_enzyme	1xPN96_22465
R_rxn02166_c_duplicate_2_enzyme	1xPN96_03005
R_rxn02167_c_enzyme	1xPN96_13240
R_rxn02167_c_duplicate_2_enzyme	1xPN96_02805
R_rxn02170_c_enzyme	1xPN96_07340
R_rxn02175_c_enzyme	1xPN96_12420
R_rxn02177_c_enzyme	1xPN96_03805
R_rxn02181_c_enzyme	1xPN96_13240
R_rxn02181_c_duplicate_2_enzyme	1xPN96_02805
R_rxn02181_c_duplicate_3_enzyme	1xPN96_13075
R_rxn02182_c_enzyme	1xPN96_14810
R_rxn02185_c_enzyme	1xPN96_13465	1xPN96_11565
R_rxn02185_c_duplicate_2_enzyme	1xPN96_13465	1xPN96_13470
R_rxn02185_c_duplicate_3_enzyme	1xPN96_11560	1xPN96_11565
R_rxn02185_c_duplicate_4_enzyme	1xPN96_11560	1xPN96_13470
R_rxn02200_c_enzyme	1xPN96_01615
R_rxn02200_c_duplicate_2_enzyme	1xPN96_08320
R_rxn02201_c_enzyme	1xPN96_01615
R_rxn02201_c_duplicate_2_enzyme	1xPN96_08320
R_rxn02212_c_enzyme	1xPN96_14860
R_rxn02213_c_enzyme	12xPN96_14205
R_rxn02213_c_duplicate_2_enzyme	12xPN96_18515
R_rxn02228_c_enzyme	1xPN96_15345
R_rxn02228_c_duplicate_2_enzyme	1xPN96_16800
R_rxn02229_c_enzyme	2xPN96_07910
R_rxn02230_c_enzyme	2xPN96_07910
R_rxn02260_c_enzyme	1xPN96_21445
R_rxn02260_c_duplicate_2_enzyme	1xPN96_19070
R_rxn02261_c_enzyme	1xPN96_21445
R_rxn02261_c_duplicate_2_enzyme	1xPN96_19070
R_rxn02262_c_enzyme	1xPN96_20910
R_rxn02263_c_enzyme	1xPN96_21540
R_rxn02264_c_enzyme	1xPN96_13860
R_rxn02270_c_enzyme	1xPN96_21455
R_rxn02270_c_duplicate_2_enzyme	1xPN96_19060
R_rxn02283_c_enzyme	1xPN96_13540
R_rxn02285_c_enzyme	1xPN96_00050
R_rxn02286_c_enzyme	1xaverage_protein_Cytoplasm
R_rxn02288_c_enzyme	2xPN96_00140
R_rxn02290_c_enzyme	1xPN96_18335
R_rxn02302_c_enzyme	1xPN96_14765
R_rxn02303_c_enzyme	2xPN96_13585
R_rxn02305_c_enzyme	1xPN96_16675
R_rxn02305_c_duplicate_2_enzyme	1xPN96_13665
R_rxn02312_c_enzyme	2xPN96_07915
R_rxn02314_c_enzyme	4xPN96_14310
R_rxn02314_c_duplicate_2_enzyme	1xPN96_22130
R_rxn02314_c_duplicate_3_enzyme	1xaverage_protein_Cytoplasm	1xPN96_20910
R_rxn02318_c_enzyme	1xPN96_16040
R_rxn02319_c_enzyme	1xPN96_21535
R_rxn02320_c_enzyme	1xaverage_protein_Cytoplasm	1xPN96_17550
R_rxn02320_c_duplicate_2_enzyme	1xaverage_protein_Cytoplasm	2xPN96_07790
R_rxn02321_c_enzyme	1xPN96_16050
R_rxn02331_c_enzyme	1xPN96_09700
R_rxn02334_c_enzyme	1xPN96_11345
R_rxn02339_c_enzyme	1xPN96_16090
R_rxn02339_c_duplicate_2_enzyme	1xPN96_20475
R_rxn02339_c_duplicate_3_enzyme	1xPN96_22890
R_rxn02339_c_duplicate_4_enzyme	1xPN96_19510
R_rxn02339_c_duplicate_5_enzyme	1xPN96_04195
R_rxn02341_c_enzyme	1xPN96_12450
R_rxn02342_c_enzyme	1xPN96_01335
R_rxn02345_c_enzyme	1xPN96_13240
R_rxn02345_c_duplicate_2_enzyme	1xPN96_02805
R_rxn02360_c_enzyme	1xPN96_19565
R_rxn02362_c_enzyme	3xPN96_01090
R_rxn02373_c_enzyme	1xPN96_10125
R_rxn02374_c_enzyme	1xaverage_protein_Cytoplasm
R_rxn02376_c_enzyme	1xPN96_09280
R_rxn02380_c_enzyme	1xPN96_14920
R_rxn02391_c_enzyme	1xPN96_01620
R_rxn02400_c_enzyme	1xPN96_20755
R_rxn02400_c_duplicate_2_enzyme	1xPN96_07525
R_rxn02400_c_duplicate_3_enzyme	1xPN96_09695
R_rxn02402_c_enzyme	1xPN96_01320
R_rxn02404_c_enzyme	1xaverage_protein_Cytoplasm
R_rxn02405_c_enzyme	1xPN96_08495
R_rxn02405_c_duplicate_2_enzyme	1xPN96_02285
R_rxn02406_c_enzyme	1xPN96_21445
R_rxn02406_c_duplicate_2_enzyme	1xPN96_19070
R_rxn02409_c_enzyme	1xPN96_15945
R_rxn02412_c_enzyme	1xPN96_13440
R_rxn02418_c_enzyme	1xPN96_01765
R_rxn02418_c_duplicate_2_enzyme	1xPN96_16580
R_rxn02418_c_duplicate_3_enzyme	1xPN96_17380
R_rxn02421_c_enzyme	1xPN96_01085
R_rxn02435_c_enzyme	1xPN96_11835
R_rxn02449_c_enzyme	1xPN96_13770
R_rxn02458_c_enzyme	1xPN96_11835
R_rxn02460_c_enzyme	1xPN96_08505
R_rxn02465_c_enzyme	1xPN96_14795
R_rxn02473_c_enzyme	1xPN96_07785
R_rxn02474_c_enzyme	1xPN96_10115
R_rxn02475_c_enzyme	1xPN96_11505
R_rxn02475_c_duplicate_2_enzyme	1xPN96_18775
R_rxn02475_c_duplicate_3_enzyme	1xPN96_10115
